topology,seed,dimensions,peaks,hv,gap,set_resolution,n_relevant_sets,n_points_nondominated,xmax,xmin
random,20,3,2,0.09641301102468469,5.730359549302455e-6,65536,3,40098,0.8977137279094181,0.16673131761969692
random,20,3,4,0.41859142838835034,3.313483945821538e-5,16384,4,12397,0.9982663464387292,0.15994019050176206
random,20,3,8,0.6347783574721079,3.601240384454307e-5,16384,4,12412,0.9974889575396805,0.16673131761969692
random,20,3,16,0.8574929270834443,6.533441981415589e-5,4096,4,3747,0.8977137279094181,0.15382124367001077
random,20,3,32,0.8590371307608378,6.826689857308832e-5,4096,6,3999,0.9466296563697381,0.15382124367001077
random,20,3,64,0.9785665193263839,7.162515019332183e-5,256,4,177,0.9973547226110404,0.16437537938188035
random,20,3,128,0.9864761830305688,7.370636897907623e-5,256,4,248,0.9973547226110404,0.14413115910267515
random,20,5,1,0.048588530776270705,4.121252466571246e-6,65536,1,32768,0.8977137279094176,0.01775834917084692
random,20,5,2,0.04957141991361068,2.6093690442402506e-6,131072,2,50985,0.9982663464387295,0.017771970850645517
random,20,5,4,0.253744919206699,2.1066099981870146e-5,32768,4,22442,0.9497790261143026,0.024746670475630755
random,20,5,8,0.2737407785776664,1.8255398098299125e-5,32768,6,21799,0.9323013852657642,0.024746670475630755
random,20,5,16,0.4240674053412379,2.6080233269831776e-5,32768,7,25262,0.9510227994724862,0.024746670475630755
random,20,5,32,0.6406587922638665,6.172872934884222e-5,16384,6,11621,0.9211570486906673,0.024746670475630755
random,20,5,64,0.7806776538685778,7.798824629512424e-5,8192,8,6436,0.9113033440864087,0.0027004467319813844
random,20,5,128,0.9220905731278419,5.2434161165848536e-5,2048,10,1649,0.9993323186767218,0.023346890812082636
random,20,10,1,0.060202744652693735,3.287649332432696e-6,65536,1,32768,0.9448025552843689,-0.10867583078940031
random,20,10,2,0.0652026298518795,3.3883179705734845e-6,65536,2,34414,0.947918452813388,-0.1025180215161905
random,20,10,4,0.08920004092933423,8.529076516800016e-6,32768,4,21176,0.9330665579756784,-0.02741615112984671
random,20,10,8,0.11549885210877497,6.51109852260745e-6,65536,6,39045,0.9218260310674616,-0.006632363933571285
random,20,10,16,0.18822488991323266,1.852429397664057e-5,32768,6,21225,0.9973547226110405,-0.04379123838228296
random,20,10,32,0.3219203542002487,2.443237813681831e-5,32768,5,19963,0.9998488089503608,0.017643656032692256
random,20,10,64,0.36400114201581824,3.408012080219347e-5,32768,7,18560,0.9951257947115374,0.02474667047563085
random,20,10,128,0.4082421942328909,3.184432758990274e-5,32768,12,22258,0.9951257947115374,-0.008152710238058705
